"Id","SalePrice"
2849,199052.17526227
2850,277599.614448888
2851,220329.288105199
2852,234166.006066187
2853,233935.487484828
2854,143657.052555623
2855,203250.079135623
2856,202361.72998867
2857,189710.971467416
2858,206557.630536351
2859,121075.021136903
2860,136510.766180519
2861,129024.845024917
2862,190729.567389063
2863,131012.259242446
2864,237901.305040385
2865,142144.440588162
2866,142743.686523863
2867,91820.7717638698
2868,98034.2349818538
2869,99296.5900408403
2870,131430.294237146
2871,90133.59373624
2872,46871.4407255064
2873,104423.195041205
2874,135524.672469863
2875,115585.155804924
2876,160531.706810691
2877,136945.701098248
2878,172806.030522755
2879,139727.187918121
2880,101038.397288644
2881,146917.630673973
2882,176533.932816135
2883,201150.459978072
2884,205306.060971708
2885,183528.758546658
2886,231758.972134302
2887,93060.0747489828
2888,131180.316409439
2889,56588.2956477091
2890,73878.565462633
2891,133102.143164995
2892,50287.1705748948
2893,92325.2307520712
2894,57051.5593661569
2895,332508.222325501
2896,280594.252199221
2897,203497.859931086
2898,152768.138000154
2899,207407.196714798
2900,159707.532997457
2901,201116.426377608
2902,185667.051935198
2903,320402.106931125
2904,341461.279343766
2905,85501.4964355935
2906,207140.035991829
2907,111568.993891863
2908,132093.4143344
2909,150149.440920922
2910,78662.8939543886
2911,83616.7832703406
2912,147349.889506892
2913,84621.8849932496
2914,78007.218094461
2915,83673.1463605223
2916,84080.8183243221
2917,163419.522179112
2918,122057.823073243
2919,219181.582415409
